time,x,y,speed,yaw_rate,lat_g,long_g,steering_angle,slip_ratio,distance
187.800,-391.368,2305.412,63.260,-21.170,-0.642,-0.035,-36.780,1.390,8912.080
187.820,-391.597,2305.633,63.030,-19.150,-0.656,-0.170,-36.890,3.350,8912.430
187.840,-391.823,2305.856,63.180,-17.460,-0.643,-0.112,-36.660,1.140,8912.790
187.860,-392.046,2306.081,63.230,-18.140,-0.646,0.075,-36.720,1.510,8913.140
187.880,-392.266,2306.307,63.270,-18.850,-0.675,0.030,-36.770,3.200,8913.490
187.900,-392.483,2306.535,63.150,-16.910,-0.673,-0.050,-36.640,2.770,8913.840
187.920,-392.698,2306.765,63.000,-18.860,-0.681,-0.085,-36.280,2.890,8914.190
187.940,-392.909,2306.996,63.100,-20.100,-0.646,0.027,-36.170,1.570,8914.540
187.960,-393.117,2307.229,63.260,-20.490,-0.666,0.030,-35.750,0.700,8914.890
187.980,-393.322,2307.464,63.030,-17.730,-0.621,-0.103,-35.610,2.200,8915.240
188.000,-393.525,2307.700,63.060,-20.910,-0.573,-0.109,-35.310,3.450,8915.590
188.020,-393.724,2307.938,63.130,-17.840,-0.595,-0.054,-34.710,4.090,8915.940
188.040,-393.920,2308.177,63.200,-19.270,-0.610,0.013,-34.630,4.870,8916.290
188.060,-394.113,2308.418,63.190,-19.990,-0.590,0.084,-34.630,3.770,8916.640
188.080,-394.303,2308.660,63.070,-19.870,-0.571,-0.065,-34.090,1.440,8917.000
188.100,-394.490,2308.904,63.220,-16.120,-0.589,0.053,-34.000,-0.440,8917.350
188.120,-394.674,2309.149,63.350,-19.660,-0.603,0.152,-33.760,2.640,8917.700
188.140,-394.855,2309.396,63.440,-18.360,-0.613,0.119,-33.300,3.290,8918.050
188.160,-395.033,2309.644,63.760,-18.610,-0.630,0.319,-32.910,-1.450,8918.400
188.180,-395.207,2309.893,63.610,-15.450,-0.608,0.083,-32.960,-0.710,8918.760
188.200,-395.379,2310.144,63.860,-14.400,-0.607,0.150,-32.630,1.050,8919.110
188.220,-395.547,2310.396,63.650,-15.490,-0.623,0.001,-32.150,0.100,8919.470
188.240,-395.712,2310.649,63.860,-17.870,-0.620,0.227,-31.580,-0.380,8919.820
188.260,-395.874,2310.904,63.610,-16.280,-0.626,0.041,-31.540,1.960,8920.170
188.280,-396.033,2311.159,63.720,-18.610,-0.573,-0.065,-31.110,3.230,8920.530
188.300,-396.189,2311.416,63.990,-16.250,-0.589,0.260,-30.960,1.810,8920.880
188.320,-396.341,2311.675,63.940,-20.030,-0.582,0.103,-30.530,-0.970,8921.240
188.340,-396.491,2311.934,63.930,-15.920,-0.582,0.054,-30.430,1.660,8921.590
188.360,-396.637,2312.194,64.430,-16.410,-0.597,0.274,-30.160,0.490,8921.950
188.380,-396.780,2312.456,64.310,-15.280,-0.595,0.061,-29.800,-0.110,8922.310
188.400,-396.919,2312.719,64.540,-16.050,-0.600,0.192,-29.390,3.310,8922.670
188.420,-397.056,2312.982,65.050,-14.240,-0.560,0.326,-29.070,4.060,8923.030
188.440,-397.189,2313.247,65.190,-17.340,-0.583,0.280,-28.900,1.710,8923.390
188.460,-397.319,2313.513,65.300,-14.210,-0.651,0.315,-28.700,3.500,8923.750
188.480,-397.445,2313.780,65.260,-14.620,-0.605,0.146,-28.160,0.110,8924.120
188.500,-397.569,2314.047,65.250,-13.240,-0.625,0.116,-27.910,2.450,8924.480
188.520,-397.689,2314.316,65.380,-12.980,-0.629,0.150,-27.750,1.210,8924.840
188.540,-397.806,2314.585,65.130,-17.040,-0.643,0.043,-27.410,-0.550,8925.200
188.560,-397.919,2314.856,65.570,-13.970,-0.657,0.253,-27.080,0.840,8925.570
188.580,-398.030,2315.127,65.760,-17.240,-0.679,0.207,-27.020,2.700,8925.930
188.600,-398.137,2315.399,65.540,-12.450,-0.711,0.027,-26.650,-0.700,8926.300
188.620,-398.240,2315.672,65.950,-16.390,-0.712,0.324,-26.570,2.140,8926.670
188.640,-398.341,2315.945,66.210,-15.360,-0.690,0.104,-26.300,3.350,8927.030
188.660,-398.438,2316.220,66.390,-14.080,-0.717,0.307,-26.070,1.770,8927.400
188.680,-398.531,2316.495,66.900,-12.950,-0.697,0.387,-25.710,0.440,8927.770
188.700,-398.622,2316.770,66.880,-13.580,-0.646,0.303,-25.420,1.940,8928.140
188.720,-398.709,2317.047,67.180,-12.670,-0.649,0.316,-25.090,3.420,8928.520
188.740,-398.792,2317.324,67.120,-14.080,-0.685,0.273,-25.010,0.380,8928.890
188.760,-398.873,2317.601,67.190,-13.490,-0.677,0.191,-24.610,3.800,8929.260
188.780,-398.950,2317.879,67.060,-17.380,-0.658,-0.023,-24.390,2.540,8929.640
188.800,-399.023,2318.158,66.730,-11.560,-0.636,-0.188,-23.690,2.450,8930.010
188.820,-399.093,2318.437,66.510,-13.990,-0.641,-0.175,-23.490,2.760,8930.380
188.840,-399.160,2318.717,66.720,-14.090,-0.637,0.012,-23.250,1.510,8930.750
188.860,-399.224,2318.997,66.870,-9.180,-0.630,0.125,-22.860,2.200,8931.120
188.880,-399.284,2319.278,66.810,-18.270,-0.629,-0.030,-22.420,1.470,8931.490
188.900,-399.341,2319.559,66.980,-12.520,-0.635,-0.055,-22.370,2.790,8931.860
188.920,-399.394,2319.840,67.270,-17.050,-0.660,0.205,-22.000,3.980,8932.240
188.940,-399.444,2320.122,67.680,-11.750,-0.649,0.303,-21.610,1.130,8932.610
188.960,-399.491,2320.404,67.620,-13.680,-0.671,0.191,-21.360,0.960,8932.990
188.980,-399.534,2320.686,67.810,-18.020,-0.625,0.144,-21.100,1.170,8933.360
189.000,-399.574,2320.969,68.250,-9.870,-0.658,0.404,-20.920,1.820,8933.740
189.020,-399.610,2321.252,68.400,-14.520,-0.654,0.250,-20.680,3.880,8934.120
189.040,-399.643,2321.535,68.240,-9.910,-0.692,0.158,-20.390,-0.310,8934.500
189.060,-399.673,2321.818,68.310,-13.630,-0.705,0.146,-20.150,2.730,8934.880
189.080,-399.699,2322.102,68.410,-12.450,-0.718,0.164,-19.720,4.090,8935.260
189.100,-399.722,2322.385,68.600,-15.960,-0.744,0.126,-19.570,1.060,8935.640
189.120,-399.742,2322.669,68.640,-10.390,-0.748,0.083,-19.140,3.990,8936.020
189.140,-399.758,2322.953,68.790,-12.200,-0.732,0.210,-18.700,3.940,8936.410
189.160,-399.770,2323.237,69.030,-11.630,-0.735,0.246,-18.440,1.810,8936.790
189.180,-399.780,2323.521,68.820,-10.970,-0.706,0.080,-18.450,2.920,8937.170
189.200,-399.785,2323.804,68.630,-13.910,-0.726,0.030,-18.050,0.320,8937.550
189.220,-399.788,2324.088,68.900,-9.100,-0.710,0.108,-17.850,0.150,8937.940
189.240,-399.787,2324.372,68.970,-11.480,-0.725,0.070,-17.610,1.000,8938.320
189.260,-399.783,2324.656,69.250,-5.620,-0.702,0.216,-17.230,4.180,8938.700
189.280,-399.775,2324.939,69.530,-11.000,-0.694,0.275,-16.790,1.660,8939.090
189.300,-399.764,2325.223,69.180,-10.680,-0.681,0.052,-16.760,1.610,8939.480
189.320,-399.749,2325.506,69.140,-12.460,-0.695,-0.053,-16.420,0.070,8939.860
189.340,-399.731,2325.789,69.280,-12.770,-0.676,-0.001,-15.840,2.650,8940.240
189.360,-399.710,2326.072,69.220,-7.640,-0.722,0.071,-15.770,2.940,8940.630
189.380,-399.685,2326.355,69.320,-7.120,-0.714,0.044,-15.510,0.520,8941.010
189.400,-399.657,2326.637,69.250,-10.230,-0.714,-0.108,-15.300,-1.670,8941.400
189.420,-399.626,2326.919,69.390,-8.690,-0.701,-0.016,-14.880,0.920,8941.780
189.440,-399.591,2327.201,69.420,-6.310,-0.710,-0.022,-14.770,2.160,8942.170
189.460,-399.552,2327.482,69.720,-8.110,-0.736,0.233,-14.640,2.270,8942.560
189.480,-399.511,2327.763,70.090,-7.570,-0.760,0.270,-14.140,2.580,8942.950
189.500,-399.466,2328.044,70.280,-8.210,-0.757,0.277,-13.790,3.010,8943.340
189.520,-399.417,2328.324,70.890,-9.570,-0.763,0.430,-13.650,2.270,8943.730
189.540,-399.366,2328.603,71.040,-7.360,-0.746,0.316,-13.310,0.720,8944.130
189.560,-399.310,2328.882,71.170,-4.290,-0.732,0.366,-13.160,3.850,8944.520
189.580,-399.252,2329.161,71.090,-8.880,-0.739,0.231,-12.660,0.960,8944.920
189.600,-399.190,2329.439,71.020,-5.930,-0.745,0.058,-12.320,-0.110,8945.310
189.620,-399.125,2329.717,71.300,-7.140,-0.730,0.274,-12.130,3.170,8945.710
189.640,-399.056,2329.994,71.230,-8.540,-0.744,0.147,-11.890,0.350,8946.100
189.660,-398.984,2330.270,71.250,-5.410,-0.754,0.033,-11.620,0.400,8946.500
189.680,-398.909,2330.545,71.260,-5.500,-0.784,0.043,-11.420,4.090,8946.890
189.700,-398.831,2330.820,71.430,-5.710,-0.763,0.092,-10.880,4.230,8947.290
189.720,-398.749,2331.095,71.650,-3.170,-0.769,0.192,-10.440,4.000,8947.690
189.740,-398.664,2331.368,71.870,-2.820,-0.749,0.131,-10.260,3.100,8948.090
189.760,-398.575,2331.641,71.790,-6.220,-0.781,0.074,-10.040,3.560,8948.490
189.780,-398.483,2331.913,71.850,-6.410,-0.791,0.155,-9.900,5.070,8948.890
189.800,-398.388,2332.184,71.950,-8.900,-0.770,0.021,-9.580,3.260,8949.290
189.820,-398.290,2332.454,72.270,-2.810,-0.769,0.207,-9.190,2.640,8949.690
189.840,-398.188,2332.723,71.890,-5.820,-0.796,-0.083,-8.740,3.190,8950.090
189.860,-398.083,2332.992,71.980,-6.730,-0.774,0.089,-8.620,1.160,8950.490
189.880,-397.975,2333.259,71.950,-7.250,-0.803,0.030,-8.550,1.930,8950.890
189.900,-397.863,2333.526,71.970,-7.130,-0.781,-0.074,-8.320,2.110,8951.290
189.920,-397.748,2333.792,71.940,-1.560,-0.801,-0.063,-7.860,1.620,8951.690
189.940,-397.630,2334.056,72.230,-3.110,-0.774,0.121,-7.540,1.500,8952.090
189.960,-397.509,2334.320,71.860,-7.670,-0.774,-0.208,-7.090,4.210,8952.490
189.980,-397.385,2334.582,72.080,-7.400,-0.770,-0.024,-6.820,0.190,8952.890
190.000,-397.257,2334.844,71.930,-4.040,-0.775,-0.084,-6.340,2.070,8953.290
190.020,-397.126,2335.104,72.060,-6.170,-0.776,0.110,-6.350,0.000,8953.690
190.040,-396.992,2335.363,72.280,-4.540,-0.778,0.083,-6.380,-1.170,8954.090
190.060,-396.854,2335.621,72.430,-0.760,-0.768,0.186,-5.790,3.980,8954.490
190.080,-396.714,2335.878,72.790,-1.580,-0.777,0.225,-5.590,4.270,8954.900
190.100,-396.570,2336.134,73.190,-6.970,-0.756,0.393,-5.240,2.160,8955.300
190.120,-396.423,2336.388,73.660,-5.400,-0.787,0.350,-4.900,2.870,8955.710
190.140,-396.273,2336.641,73.640,-2.710,-0.778,0.259,-4.560,2.030,8956.120
190.160,-396.120,2336.893,73.890,-0.780,-0.779,0.309,-4.350,2.210,8956.530
190.180,-395.964,2337.144,74.150,-4.540,-0.768,0.345,-4.170,2.010,8956.940
190.200,-395.804,2337.393,73.990,-2.020,-0.780,0.184,-3.970,2.890,8957.350
190.220,-395.642,2337.641,74.230,-3.480,-0.787,0.230,-3.520,1.810,8957.770
190.240,-395.476,2337.887,73.760,1.130,-0.790,-0.019,-3.100,2.270,8958.180
190.260,-395.307,2338.132,73.920,-0.940,-0.823,0.033,-2.860,4.260,8958.590
190.280,-395.135,2338.376,74.320,-2.400,-0.819,0.207,-2.660,2.950,8959.000
190.300,-394.960,2338.618,74.350,-4.820,-0.758,0.088,-2.270,2.010,8959.410
190.320,-394.782,2338.859,74.340,-3.810,-0.745,0.002,-2.190,0.640,8959.830
190.340,-394.601,2339.098,74.350,-6.520,-0.784,0.007,-1.580,1.570,8960.240
190.360,-394.417,2339.335,74.720,-0.720,-0.835,0.106,-1.280,-0.460,8960.650
190.380,-394.230,2339.571,74.400,0.250,-0.834,0.025,-1.060,4.070,8961.070
190.400,-394.040,2339.806,74.430,0.550,-0.814,0.077,-0.690,0.460,8961.480
190.420,-393.847,2340.039,74.720,-1.920,-0.822,0.082,-0.380,-0.950,8961.900
190.440,-393.657,2340.266,74.570,0.270,-0.046,-0.036,-0.370,-0.410,8962.310
190.460,-393.464,2340.498,75.520,1.540,-0.053,0.219,-0.500,-0.180,8962.730
190.480,-393.267,2340.738,77.250,-0.540,-0.060,0.220,-1.210,-0.670,8963.160
190.500,-393.074,2340.972,75.900,1.330,0.019,-0.047,-0.200,-0.130,8963.580
190.520,-392.877,2341.212,77.190,-0.420,-0.083,0.225,0.390,0.150,8964.010
190.540,-392.679,2341.453,77.460,-0.360,-0.009,0.244,0.610,-0.240,8964.440
190.560,-392.481,2341.695,77.580,-0.330,0.029,0.303,0.220,-0.080,8964.870
190.580,-392.290,2341.924,74.900,-0.110,-0.029,-0.051,-0.650,0.120,8965.290
190.600,-392.092,2342.167,77.640,-0.170,-0.051,0.281,-0.080,0.820,8965.720
190.620,-391.900,2342.396,75.060,0.360,0.042,-0.087,-0.580,-0.020,8966.140
190.640,-391.695,2342.652,80.400,-0.420,-0.057,0.227,0.950,0.220,8966.590
190.660,-391.494,2342.900,78.720,0.100,-0.014,-0.074,-0.190,-0.060,8967.020
190.680,-391.297,2343.139,77.010,-1.610,0.006,-0.083,-0.250,0.110,8967.450
190.700,-391.096,2343.387,78.780,0.780,-0.030,0.197,0.460,-0.010,8967.890
190.720,-390.899,2343.626,76.960,1.130,-0.060,-0.044,-0.020,-0.130,8968.320
190.740,-390.704,2343.862,76.420,0.220,-0.028,-0.038,0.540,-0.060,8968.740
190.760,-390.499,2344.117,80.330,0.750,0.017,0.222,-0.560,0.370,8969.190
190.780,-390.300,2344.361,77.810,-0.840,-0.036,-0.072,0.040,0.090,8969.620
190.800,-390.098,2344.611,79.280,1.520,0.023,0.252,0.250,-0.360,8970.060
190.820,-389.893,2344.865,80.130,0.190,-0.013,0.251,-1.310,-0.130,8970.510
190.840,-389.689,2345.118,79.820,-1.610,-0.030,-0.019,-0.340,-0.270,8970.950
190.860,-389.487,2345.366,78.820,1.220,-0.036,-0.016,-0.310,0.280,8971.390
190.880,-389.281,2345.624,80.720,0.720,0.012,0.230,0.030,-0.230,8971.830
190.900,-389.074,2345.883,81.120,1.870,0.056,0.248,-0.160,0.260,8972.290
190.920,-388.863,2346.149,82.470,1.660,0.006,0.220,0.150,0.290,8972.740
190.940,-388.645,2346.427,85.100,1.340,-0.048,0.295,-0.120,0.040,8973.220
190.960,-388.443,2346.675,78.740,0.470,0.055,-0.042,0.570,0.160,8973.650
190.980,-388.237,2346.933,80.770,0.710,-0.044,0.280,1.060,-0.150,8974.100
191.000,-388.026,2347.199,82.570,-1.080,0.086,0.239,-0.750,0.250,8974.560
191.020,-387.810,2347.472,84.020,-0.280,-0.008,0.281,0.010,-0.370,8975.030
191.040,-387.597,2347.742,83.290,2.980,-0.044,-0.028,0.540,-0.140,8975.490
191.060,-387.380,2348.019,84.730,-1.730,0.028,0.288,-0.350,-0.090,8975.960
191.080,-387.173,2348.278,81.090,0.310,-0.016,-0.090,0.140,0.300,8976.410
191.100,-386.960,2348.547,83.100,-0.040,0.022,0.252,-0.190,0.510,8976.870
191.120,-386.740,2348.830,86.040,0.850,0.005,0.283,-0.500,-0.140,8977.350
191.140,-386.528,2349.098,82.830,0.200,-0.069,-0.078,-0.510,-0.030,8977.810
191.160,-386.323,2349.352,80.040,1.210,-0.004,-0.034,-1.240,-0.350,8978.260
191.180,-386.109,2349.623,83.430,0.020,0.025,0.267,0.080,-0.020,8978.720
191.200,-385.890,2349.904,85.580,0.770,0.006,0.271,0.120,0.330,8979.200
191.220,-385.672,2350.182,85.080,0.370,0.063,-0.040,-0.480,-0.540,8979.670
191.240,-385.458,2350.453,83.530,-0.290,0.016,-0.031,-0.140,0.010,8980.130
191.260,-385.241,2350.730,84.640,-0.430,-0.012,0.263,-0.720,0.220,8980.600
191.280,-385.026,2351.003,84.000,1.280,0.011,-0.014,0.270,0.020,8981.070
191.300,-384.810,2351.278,84.440,0.620,-0.025,0.228,-0.200,-0.060,8981.540
191.320,-384.592,2351.558,85.210,1.000,0.018,0.260,0.390,0.260,8982.010
191.340,-384.369,2351.845,86.960,1.250,0.018,0.287,-0.160,-0.240,8982.490
191.360,-384.155,2352.116,83.490,-0.520,-0.062,-0.074,-0.490,-0.230,8982.960
191.380,-383.926,2352.416,89.380,-0.270,0.039,0.229,-0.270,-0.550,8983.460
191.400,-383.701,2352.706,87.450,-0.340,0.112,-0.034,0.750,0.100,8983.940
191.420,-383.480,2352.990,86.210,1.030,0.027,-0.009,1.050,0.070,8984.420
191.440,-383.258,2353.277,86.680,0.090,-0.102,0.246,-0.750,-0.170,8984.900
191.460,-383.034,2353.567,87.460,0.180,-0.021,0.253,0.450,-0.270,8985.390
191.480,-382.806,2353.863,88.690,-1.050,-0.064,0.261,-0.550,-0.010,8985.880
191.500,-382.578,2354.162,89.170,0.820,-0.015,0.235,-0.380,0.030,8986.380
191.520,-382.349,2354.459,88.920,0.860,0.034,0.016,0.100,-0.360,8986.870
191.540,-382.123,2354.753,88.350,0.560,-0.036,-0.078,0.240,-0.580,8987.360
191.560,-381.893,2355.055,89.730,0.160,0.094,0.253,-0.360,-0.520,8987.860
191.580,-381.670,2355.342,86.910,1.040,-0.144,-0.047,0.310,-0.440,8988.340
191.600,-381.443,2355.637,88.470,-0.050,-0.012,0.184,0.590,-0.360,8988.830
191.620,-381.213,2355.938,89.540,1.420,0.019,0.225,0.360,-0.030,8989.330
191.640,-380.985,2356.235,88.810,0.710,-0.061,-0.091,-0.480,0.030,8989.820
191.660,-380.752,2356.541,90.770,-1.260,-0.054,0.272,-0.220,-0.050,8990.330
191.680,-380.523,2356.840,89.350,-0.130,0.038,-0.101,0.440,0.110,8990.820
191.700,-380.281,2357.164,94.200,0.320,0.096,0.278,0.780,0.120,8991.350
191.720,-380.050,2357.465,89.710,-0.700,0.102,-0.085,-0.640,0.100,8991.850
191.740,-379.808,2357.789,94.430,1.080,-0.017,0.279,0.150,0.030,8992.370
191.760,-379.578,2358.089,89.430,-1.980,0.068,-0.092,0.370,-0.320,8992.870
191.780,-379.332,2358.419,95.710,0.800,-0.003,0.263,-0.700,-0.400,8993.400
191.800,-379.091,2358.741,93.850,0.690,0.046,-0.022,0.510,-0.170,8993.920
191.820,-378.848,2359.065,94.430,-1.990,-0.011,0.267,1.060,0.340,8994.450
191.840,-378.613,2359.375,91.460,0.100,-0.057,-0.087,0.330,0.700,8994.950
191.860,-378.373,2359.693,93.290,-0.430,0.080,0.284,0.280,0.170,8995.470
191.880,-378.132,2360.014,93.660,1.420,0.093,0.266,-0.380,0.110,8995.990
191.900,-377.890,2360.337,94.160,-0.840,-0.021,0.179,-0.250,0.320,8996.520
191.920,-377.642,2360.671,96.490,0.800,0.047,0.253,-0.320,0.450,8997.050
191.940,-377.396,2361.002,95.890,1.000,-0.007,0.035,-0.440,-0.280,8997.580
191.960,-377.152,2361.329,94.870,-0.390,0.109,-0.017,-0.120,0.870,8998.110
191.980,-376.902,2361.665,96.890,1.300,-0.075,0.235,0.150,0.480,8998.650
192.000,-376.652,2362.004,97.430,-0.420,-0.009,0.266,-0.430,-0.410,8999.190
192.020,-376.407,2362.331,95.070,1.330,-0.072,-0.062,-0.170,-0.300,8999.720
192.040,-376.162,2362.660,95.300,2.600,-0.079,0.280,0.160,0.850,9000.250
192.060,-375.905,2363.010,99.700,0.930,-0.006,0.226,-1.060,0.310,9000.800
192.080,-375.657,2363.343,96.370,0.610,-0.023,-0.014,0.470,-0.180,9001.340
192.100,-375.410,2363.675,96.030,-0.470,-0.051,-0.022,0.110,0.020,9001.870
192.120,-375.161,2364.012,97.030,1.860,0.042,0.269,0.110,0.230,9002.410
192.140,-374.905,2364.360,99.150,0.890,0.065,0.312,0.580,0.270,9002.960
192.160,-374.651,2364.706,98.880,-0.460,0.026,-0.020,0.470,0.410,9003.510
192.180,-374.399,2365.047,97.880,1.500,-0.094,-0.019,0.300,0.070,9004.050
192.200,-374.143,2365.394,99.260,0.110,0.017,0.284,0.140,0.080,9004.610
192.220,-373.888,2365.741,98.980,0.680,0.016,-0.029,-0.000,-0.110,9005.160
192.240,-373.634,2366.086,98.660,-0.410,-0.042,-0.036,-0.290,-0.280,9005.700
192.260,-373.380,2366.431,98.690,-0.940,0.017,0.230,-0.480,-0.290,9006.250
192.280,-373.124,2366.780,99.630,-0.890,-0.025,0.230,0.190,-0.040,9006.810
192.300,-372.869,2367.127,99.060,-0.380,-0.041,-0.037,0.200,0.100,9007.360
192.320,-372.611,2367.479,100.050,0.510,-0.059,0.268,0.070,-0.440,9007.910
192.340,-372.353,2367.831,100.140,-0.300,0.042,0.251,-0.670,0.610,9008.470
192.360,-372.100,2368.174,98.310,-0.790,0.065,-0.064,-1.330,-0.210,9009.010
192.380,-371.843,2368.525,99.960,-0.950,-0.007,0.246,0.030,-0.260,9009.570
192.400,-371.583,2368.880,100.630,1.270,0.049,0.248,-0.920,-0.010,9010.130
192.420,-371.315,2369.251,104.080,-0.120,0.076,0.258,0.160,-0.710,9010.710
192.440,-371.054,2369.609,101.320,-1.960,0.007,-0.057,0.970,0.110,9011.270
192.460,-370.790,2369.972,102.240,-0.010,-0.004,0.285,0.170,-0.300,9011.840
192.480,-370.519,2370.349,105.320,-0.420,0.023,0.247,-0.220,-0.580,9012.420
192.500,-370.261,2370.700,100.000,0.200,-0.042,-0.069,-0.520,0.040,9012.980
192.520,-370.003,2371.053,100.330,-0.570,0.027,0.248,-0.290,0.040,9013.540
192.540,-369.741,2371.413,101.730,1.290,0.008,0.217,-0.020,0.580,9014.100
192.560,-369.476,2371.778,102.670,-0.150,-0.065,0.310,0.540,0.050,9014.670
192.580,-369.210,2372.144,103.090,-0.210,-0.065,0.270,0.070,0.050,9015.240
192.600,-368.945,2372.510,102.940,-0.320,-0.049,-0.050,-0.150,0.010,9015.820
192.620,-368.682,2372.872,102.120,0.470,0.026,-0.008,0.340,-0.770,9016.380
192.640,-368.409,2373.251,105.700,0.390,-0.017,0.244,0.740,0.020,9016.970
192.660,-368.141,2373.621,103.830,-0.390,-0.001,-0.051,0.160,-0.010,9017.550
192.680,-367.866,2374.005,106.560,0.020,0.068,0.229,0.100,-0.040,9018.140
192.700,-367.599,2374.373,103.520,-0.250,0.022,-0.078,-0.830,-0.250,9018.710
192.720,-367.320,2374.765,108.260,0.850,-0.032,0.256,-0.680,0.170,9019.320
192.740,-367.054,2375.131,103.090,-1.290,-0.049,-0.018,-0.740,-0.290,9019.890
192.760,-366.781,2375.511,105.830,-0.340,0.015,0.224,-0.100,0.210,9020.480
192.780,-366.511,2375.885,104.620,-0.200,-0.049,-0.057,-0.420,0.120,9021.060
192.800,-366.237,2376.268,106.440,1.390,0.063,0.244,-0.250,0.420,9021.650
192.820,-365.965,2376.645,105.190,1.180,0.012,-0.027,-0.420,-0.140,9022.230
192.840,-365.698,2377.014,103.710,0.390,0.006,-0.063,-0.380,0.400,9022.810
192.860,-365.425,2377.395,106.020,-0.990,-0.048,0.273,-0.930,0.060,9023.400
192.880,-365.141,2377.795,109.860,0.060,0.031,0.271,0.110,-0.020,9024.010
192.900,-364.867,2378.177,106.230,1.880,0.056,-0.070,0.350,-0.260,9024.600
192.920,-364.586,2378.571,108.760,-0.150,-0.007,0.241,0.030,0.120,9025.200
192.940,-364.306,2378.963,108.280,0.130,0.046,-0.048,0.180,-0.140,9025.800
192.960,-364.028,2379.352,107.850,0.190,-0.020,-0.063,0.230,-0.010,9026.400
192.980,-363.739,2379.762,111.870,-0.850,-0.003,0.223,0.210,0.230,9027.030
193.000,-363.459,2380.155,108.600,-0.810,0.104,-0.006,0.420,-0.010,9027.630
193.020,-363.176,2380.553,109.600,-0.810,-0.019,0.197,0.600,0.100,9028.240
193.040,-362.892,2380.952,109.740,-0.300,0.027,0.257,0.790,0.450,9028.850
193.060,-362.602,2381.364,112.240,0.440,-0.019,0.291,-0.960,0.170,9029.470
193.080,-362.324,2381.753,107.900,0.170,0.014,-0.074,0.230,-0.200,9030.070
193.100,-362.030,2382.172,113.780,0.510,0.035,0.251,-0.610,-0.120,9030.700
193.120,-361.738,2382.587,112.960,2.160,-0.045,-0.023,0.700,0.040,9031.330
193.140,-361.449,2382.995,111.550,2.590,-0.035,-0.141,0.030,0.640,9031.950
193.160,-361.160,2383.405,112.150,0.090,0.028,0.248,0.140,-0.400,9032.570
193.180,-360.873,2383.811,111.150,0.920,0.008,-0.097,0.060,0.060,9033.190
193.200,-360.583,2384.221,111.980,0.660,0.059,0.279,0.110,0.410,9033.810
193.220,-360.292,2384.634,112.650,1.080,0.013,0.226,0.820,0.180,9034.440
193.240,-360.006,2385.039,110.930,1.040,0.093,0.004,0.620,-0.040,9035.050
193.260,-359.709,2385.463,114.840,-0.530,0.035,0.221,0.800,-0.520,9035.690
193.280,-359.416,2385.879,113.170,1.980,0.094,-0.037,-0.100,0.450,9036.320
193.300,-359.123,2386.295,113.310,1.530,0.084,0.224,-1.060,-0.140,9036.950
193.320,-358.834,2386.705,112.070,0.970,-0.032,-0.057,0.370,-0.290,9037.570
193.340,-358.535,2387.132,115.390,0.690,0.074,0.250,-0.560,0.080,9038.210
193.360,-358.241,2387.551,113.830,0.400,0.047,-0.049,-0.180,0.430,9038.850
193.380,-357.948,2387.968,113.380,0.210,0.044,-0.000,-0.030,0.120,9039.480
193.400,-357.656,2388.382,112.810,0.790,0.059,-0.007,0.000,-0.110,9040.100
193.420,-357.361,2388.804,114.470,0.250,-0.015,0.228,0.320,0.070,9040.740
193.440,-357.068,2389.220,113.220,0.380,0.016,-0.049,-0.460,0.040,9041.370
193.460,-356.768,2389.648,115.760,0.020,-0.021,0.215,0.310,-0.140,9042.010
193.480,-356.467,2390.081,116.680,-0.130,0.115,0.208,-0.100,0.020,9042.660
193.500,-356.169,2390.506,115.190,1.920,-0.038,-0.070,1.300,-0.250,9043.300
193.520,-355.868,2390.938,116.400,0.210,-0.064,0.300,-0.800,-0.300,9043.950
193.540,-355.562,2391.378,118.150,-0.280,-0.041,0.199,0.060,0.170,9044.600
193.560,-355.261,2391.809,116.330,0.290,-0.003,-0.033,0.310,-0.120,9045.250
193.580,-354.959,2392.242,116.700,-1.080,-0.003,0.264,-0.210,-0.010,9045.900
193.600,-354.656,2392.677,117.130,1.070,0.045,0.228,-0.290,-0.230,9046.550
